Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
spectral-norm,7.32,5.75,0.0,0.08,142,2.37,0
spectral-norm,7.33,5.76,0.0,0.08,141,2.37,0
spectral-norm,7.29,5.76,0.0,0.08,142,2.37,0
spectral-norm,7.34,5.77,0.0,0.08,142,2.37,0
spectral-norm,7.28,5.76,0.0,0.08,141,2.37,0
spectral-norm,7.3,5.76,0.0,0.08,142,2.37,0
spectral-norm,7.34,5.77,0.0,0.08,141,2.37,0
spectral-norm,7.29,5.76,0.0,0.08,142,2.37,0
spectral-norm,7.33,5.77,0.0,0.08,142,2.37,0
spectral-norm,7.35,5.79,0.0,0.08,142,2.37,0
spectral-norm,7.34,5.77,0.0,0.08,141,2.37,0
spectral-norm,7.29,5.76,0.0,0.08,142,2.37,0
spectral-norm,7.32,5.75,0.0,0.08,141,2.37,0
spectral-norm,7.3,5.76,0.0,0.08,142,2.37,0
spectral-norm,7.32,5.75,0.0,0.08,141,2.37,0
spectral-norm,7.29,5.76,0.0,0.08,142,2.37,0
spectral-norm,7.34,5.78,0.0,0.08,142,2.37,0
spectral-norm,7.34,5.77,0.0,0.08,141,2.37,0
spectral-norm,7.29,5.74,0.0,0.08,142,2.37,0
spectral-norm,7.33,5.76,0.0,0.08,141,2.37,0
spectral-norm,7.28,5.75,0.0,0.08,142,2.37,0
spectral-norm,7.33,5.76,0.0,0.08,141,2.37,0
spectral-norm,7.29,5.76,0.0,0.08,141,2.37,0
spectral-norm,7.34,5.78,0.0,0.08,141,2.37,0
spectral-norm,7.29,5.75,0.0,0.08,142,2.37,0
spectral-norm,7.34,5.78,0.0,0.08,141,2.37,0
spectral-norm,7.35,5.79,0.0,0.08,142,2.37,0
spectral-norm,7.28,5.75,0.0,0.08,142,2.37,0
spectral-norm,7.33,5.77,0.0,0.08,141,2.37,0
spectral-norm,7.28,5.75,0.0,0.08,142,2.37,0
spectral-norm,7.28,5.74,0.0,0.08,142,2.37,0
