Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
polynomial-evaluation,1.09,0.87,0.0,0.01,21,0.0,0
polynomial-evaluation,1.1,0.89,0.0,0.01,20,0.0,0
polynomial-evaluation,1.17,0.9,0.0,0.01,20,0.0,0
polynomial-evaluation,1.11,0.9,0.0,0.01,21,0.0,0
polynomial-evaluation,1.11,0.9,0.0,0.01,20,0.0,0
polynomial-evaluation,1.11,0.9,0.0,0.01,20,0.0,0
polynomial-evaluation,1.11,0.9,0.0,0.01,20,0.0,0
polynomial-evaluation,1.11,0.9,0.0,0.01,20,0.0,0
polynomial-evaluation,1.17,0.9,0.0,0.01,20,0.0,0
polynomial-evaluation,1.11,0.9,0.0,0.01,20,0.0,0
polynomial-evaluation,1.11,0.9,0.0,0.01,20,0.0,0
polynomial-evaluation,1.11,0.9,0.0,0.01,20,0.0,0
polynomial-evaluation,1.12,0.91,0.0,0.01,20,0.0,0
polynomial-evaluation,1.17,0.9,0.0,0.01,20,0.0,0
polynomial-evaluation,1.12,0.9,0.0,0.01,20,0.0,0
polynomial-evaluation,1.11,0.9,0.0,0.01,21,0.0,0
polynomial-evaluation,1.12,0.9,0.0,0.01,20,0.0,0
polynomial-evaluation,1.12,0.91,0.0,0.01,20,0.0,0
polynomial-evaluation,1.12,0.91,0.0,0.01,20,0.0,0
polynomial-evaluation,1.12,0.9,0.0,0.01,20,0.0,0
polynomial-evaluation,1.18,0.9,0.0,0.01,20,0.0,0
polynomial-evaluation,1.12,0.9,0.0,0.01,21,0.0,0
polynomial-evaluation,1.12,0.91,0.0,0.01,20,0.0,0
polynomial-evaluation,1.12,0.9,0.0,0.01,20,0.0,0
polynomial-evaluation,1.12,0.91,0.0,0.01,20,0.0,0
polynomial-evaluation,1.12,0.91,0.0,0.01,20,0.0,0
polynomial-evaluation,1.12,0.91,0.0,0.01,20,0.0,0
polynomial-evaluation,1.18,0.91,0.0,0.01,20,0.0,0
polynomial-evaluation,1.12,0.91,0.0,0.01,21,0.0,0
polynomial-evaluation,1.12,0.91,0.0,0.01,20,0.0,0
polynomial-evaluation,1.12,0.91,0.0,0.01,20,0.0,0
polynomial-evaluation,1.12,0.91,0.0,0.01,20,0.0,0
polynomial-evaluation,1.13,0.91,0.0,0.01,20,0.0,0
polynomial-evaluation,1.12,0.91,0.0,0.01,20,0.0,0
polynomial-evaluation,1.13,0.91,0.0,0.01,20,0.0,0
polynomial-evaluation,1.12,0.91,0.0,0.01,21,0.0,0
polynomial-evaluation,1.13,0.91,0.0,0.01,20,0.0,0
polynomial-evaluation,1.12,0.91,0.0,0.01,20,0.0,0
polynomial-evaluation,1.13,0.91,0.0,0.01,20,0.0,0
polynomial-evaluation,1.13,0.91,0.0,0.01,20,0.0,0
polynomial-evaluation,1.18,0.91,0.0,0.01,20,0.0,0
polynomial-evaluation,1.14,0.92,0.0,0.01,20,0.0,0
polynomial-evaluation,1.12,0.91,0.0,0.01,21,0.0,0
polynomial-evaluation,1.15,0.94,0.0,0.01,20,0.0,0
polynomial-evaluation,1.12,0.91,0.0,0.01,20,0.0,0
