Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
matrix-multiplication,5.1,0.42,0.0,0.23,422,0.0,0
matrix-multiplication,5.11,0.44,0.0,0.23,423,0.0,0
matrix-multiplication,5.1,0.42,0.0,0.23,422,0.0,0
matrix-multiplication,5.1,0.43,0.0,0.23,423,0.0,0
matrix-multiplication,5.12,0.43,0.0,0.24,422,0.0,0
matrix-multiplication,5.09,0.42,0.0,0.23,423,0.0,0
matrix-multiplication,5.09,0.42,0.0,0.23,422,0.0,0
matrix-multiplication,5.08,0.41,0.0,0.23,423,0.0,0
matrix-multiplication,5.09,0.42,0.0,0.23,422,0.0,0
matrix-multiplication,5.12,0.45,0.0,0.23,422,0.0,0
matrix-multiplication,5.11,0.44,0.0,0.23,422,0.0,0
matrix-multiplication,5.09,0.42,0.0,0.23,423,0.0,0
matrix-multiplication,5.08,0.41,0.0,0.23,422,0.0,0
matrix-multiplication,5.08,0.41,0.0,0.23,423,0.0,0
matrix-multiplication,5.07,0.4,0.0,0.23,422,0.0,0
matrix-multiplication,5.09,0.42,0.0,0.23,422,0.0,0
matrix-multiplication,5.09,0.42,0.0,0.23,423,0.0,0
matrix-multiplication,5.09,0.43,0.0,0.23,422,0.0,0
matrix-multiplication,5.08,0.41,0.0,0.23,422,0.0,0
matrix-multiplication,5.08,0.41,0.0,0.23,422,0.0,0
matrix-multiplication,5.07,0.4,0.0,0.23,423,0.0,0
matrix-multiplication,5.06,0.41,0.0,0.23,422,0.0,0
matrix-multiplication,5.08,0.4,0.0,0.24,423,0.0,0
matrix-multiplication,5.07,0.4,0.0,0.23,422,0.0,0
matrix-multiplication,5.07,0.4,0.0,0.23,422,0.0,0
matrix-multiplication,5.07,0.4,0.0,0.23,422,0.0,0
matrix-multiplication,5.09,0.41,0.0,0.24,423,0.0,0
matrix-multiplication,5.07,0.39,0.0,0.24,423,0.0,0
matrix-multiplication,5.07,0.4,0.0,0.23,422,0.0,0
matrix-multiplication,5.08,0.4,0.0,0.24,423,0.0,0
matrix-multiplication,5.08,0.41,0.0,0.23,422,0.0,0
matrix-multiplication,5.1,0.43,0.0,0.23,423,0.0,0
matrix-multiplication,5.08,0.41,0.0,0.23,422,0.0,0
matrix-multiplication,5.1,0.41,0.0,0.24,422,0.0,0
matrix-multiplication,5.09,0.41,0.0,0.24,423,0.0,0
matrix-multiplication,5.08,0.41,0.0,0.23,422,0.0,0
matrix-multiplication,5.08,0.41,0.0,0.23,423,0.0,0
matrix-multiplication,5.08,0.41,0.0,0.23,423,0.0,0
matrix-multiplication,5.09,0.41,0.0,0.24,422,0.0,0
matrix-multiplication,5.07,0.4,0.0,0.23,422,0.0,0
matrix-multiplication,5.05,0.38,0.0,0.23,423,0.0,0
matrix-multiplication,5.07,0.38,0.0,0.24,422,0.0,0
matrix-multiplication,5.06,0.39,0.0,0.23,422,0.0,0
matrix-multiplication,5.06,0.39,0.0,0.23,423,0.0,0
matrix-multiplication,5.04,0.39,0.0,0.23,422,0.0,0
